filename,text,label
20170101810.txt,"Яльмар Фредерик Бергман (19.09.1883 - 01.01.1931)

Известный шведский прозаик и драматург, классик шведской литературы. Написал свыше 20-и романов, множество пьес, рассказов, сказок. 19 романов составляют знаменитую ""бергслагенскую серию"" Бергмана, действие которой происходит в горнорудном районе Швеции -- Бергслагене.

Произведения: ""Мария, мать Иисуса"" (1905); ""Соливру"" (1906); ""Голубой цвет"" (1907); ""Юнкер Эрик"" (1908); ""Саванарола"" (1909); ""Завещание его милости"" (1910); ""Любовь"" - сборник новелл (1910); ""Мы -- Боки, Кроки и Роты: Из хроники одного города"" (1912); ""История Лёвена"" (1913); [""Бершлагенские комедии"" I--III (1914--1916) - ""Две семьи"" (1914), ""Танцы во Фрётьярне"" (1915), ""Кнутсмясская ярмарка"" (1916)]; ""Фальшивые бумаги"" (1916); ""Хозяйка Сутре"" (1917); ""Мемуары мёртвого"" (1918); ""Маркуреллы из Вадчепинга"" (1919); ""Господин фон Ханкен"" (1920); ""Бабушка и Господь Бог"" (1921); ""Похороны Эроса"" (1922); ""Сведенхельмы"" - драма (1923); ""Я, Юнг и Медард"" (1923); ""Фру Ингеборг, начальница"" (1924); ""Девушка во фраке"" (1925); ""Юнас и Хелен"" (1926); ""Керрман в Раю"" (1927); ""Праздники Лотты Бреннер"" (1928); ""За масками"" - радиодрама (1930); ""Клоун Як"" (1930); ""Сказки и новые ска",0
20170101811.txt,"Я не умру. Разрушится только моя физическая оболочка. Но Сознание Вечно. И существует еще и астральное тело.
",0
20170101813.txt,"Звонок
Интродрама

Действующее лицо:
Мячик 


Эпиграф:
Я в детстве спрятался в шкафу,
Я в нём живу и в нём умру.
Глеб Самойлов - ""Ползёт""


Сцена первая и единственная

В тёмной небольшой комнате-спальне стоит односпальная расстеленная кровать, обычный деревянный стул, компьютерный стол с компьютером и водяным фильтром, в котором воды чуть меньше половины. Из освещения только лишь лунный свет из окна и включённая настольная лампа, стоящая на компьютерном столе.
На том же столе рядом с клавиатурой лежит изрядно потрёпанный мобильный телефон-смартфон. Рядом лежит старый блокнот.
Как-то вдруг разбитый мобильник начинает вибрировать и звонить.
Вибрирует и звонит, вибрирует и звонит, вибрирует и звонит...
Доносится звук сливного бочка, скрип двери, щелчок выключателя, грохот, раздражённое ""ай ск!"".
Наконец, в комнату, торопливо прихрамывая, заходит Мячик -- мужчина неопределённого, но какого-то молодого возраста. Мячик бросается к мобильнику. Мобильник замолкает. Как будто и не звонил вовсе.
Не отрывая взгляда от мобильника, Мячик садится на стул.

Мячик: Это были они. Номер неизвестный мне, но это были они. (Смотрит в зал.) Ты понимаешь, что это значит Они мне всё-таки позвонили. Я им ",0
20170101816.txt,"краткий сценарий для фильма. который имел прежде рабочее название ""Крым наш""
Изменено, как вариант) место действия - в Сочи.

В фильме участвуют две девушки близнецы. Киносьемочная группа, которая снимает в комедию ""кавказская пленница - 3""

Сюжет. Одна артистка рожает двух девочек- близняшек и от одной отказывается. Её удочеряет молодая семья: отец (актер Михаил Пореченков), в свое время пытался сниматься в кино, но однажды на площадке он разошелся... с режиссером в творческих вопросах и уехал жить с семьей в деревню - подальше от цивилизации, где нет ни кино ни телевизора (прототип Герман Стерлингов)


Прошло 20 лет, девочки выросли раздельно друг от друга. 
Отец стал фермером и у него большая семья и свое зажиточное хозяйство.
Одна из сестер близняшек стала артисткой, другая живет в деревне с приемными родителями в большой и дружной семье.
Но между ними остается незримая связь. Когда одна становиться артисткой, другая тоже вдруг заявляет, что хочет сниматься в кино, чем приводит в гнев своего отца и тот говорит ""ни за что!"" 
Когда одной предлагают сниматься в новой комедии и ехать в Крым и она туда едет , другая тоже заявляет, что хочет поехать в Крым (Сочи)на что отец уже согла",0
20170101821.txt,"В Тульской области слово ""Кундюба"" может означать и оригинальную замануху к званному обеду, и начало кухонной драмы.

Старинная русская еда ""Кундюба"" документально известна с XVI века. Представляет собой род пельменей с грибной начинкой. Можно продвигать как региональный бренд по аналогии с уральскими пельменями и азиатскими мантами.
Начинка готовится из свежих или сухих грибов в сочетании с любыми крупами и пряностями. В отличие от пельменей, кундюбы не отваривают, а пекут с последующим томлением в грибном бульоне.
Подают в горшках или тарелках с грибным бульоном. Сметана и зелень добавляется по вкусу и возможностям.

По сути, кундюбы -- это постная пища населения лесистых местностей. Удобно в походах и в сторожевой службе. 

В тульском говоре память о кундюбах сохранилась в популярной присказке: ""ну какой кундюбы тебе ещё надо"". Обычно высказывается хозяйкой привередливому или стыдливому едоку.
",0
20170101823.txt,"        

          (Из записей Марка Неснова)

      Кто не знал в начале семидесятых в Одессе Сеню Шмушкиса,
   тот в Одессе не жил. 
Тот в Одессе прозябал.
А кто в Одессе прозябал, тот просто не имел возможности иметь такое счастье, как знать Сеню.
Сеня не ходил по улицам пешком, его нельзя было встретить 
в шумных цехах канатного завода, и он никогда не появлялся на стапелях судоверфи Одесского торгового порта.
     Сеня был завсегдатаем лучших одесских ресторанов, ипподрома
и тайных публичных домов, коими Одесса славилась всегда.

В друзьях у Сени были самые уважаемые люди Одессы и их жёны, потому что Сеня мог всё. И даже чуточку больше. И ещё чуть -- чуть сверху.
Кроме всевозможных услуг, которые Сеня оказывал в несметных количествах, большие и уважаемые всеми начальники и их жёны могли получить у Сени неограниченный кредит, который не обязательно надо было возвращать.
-Какие между друзьями могут быть счёты Я вас умоляю. Оставьте у себя этих 
пару копеек.

    От всех этих друзей, особенно тех, которые были поставлены следить за соблюдением социалистической законности, на вверенной им территории, требовалось всего - ничего.
Просто не обращать внимания на Сеню и его тайную жиз",0
20170101824.txt,"- Бабушка! Не надо! - такой свою бабулю Марья не видела никогда. Вот сейчас девочке стало по-настоящему страшно, и она уже сделала шаг, чтобы покрепче прижаться к ней, защитить от надвигающейся беды...
- Уйми девчонку! - брезгливо бросил Чернобог, сверкнув в сторону Марьи огненными глазами. - Плохо же тебя родители воспитали, раз во взрослый разговор суёшься! Да и кровь не наша, разбавленная...

Марья крепко сжала кулачки. Невиданной силы волна поднялась в ней и затопила с головой. С ладони слетело брошенное в сторону гадкого дядьки заклинание!
- А ну, не смей так про маму с папой! Ты им в подмётки не годишься!!!
А потом мир разлетелся на части, и наступила полная, оглушительная тишина.

...- Говоришь, кровь, не наша - Яга с интересом разглядывала Чернобога, смирно лежащего посреди развороченной избы. - Зря ты так.
- Бабуль, он чего, умер - с ужасом выговорила Марья, выглядывая из-за спины старой ведуньи. 
- Что ты, милая! Оклемается, такие-то крайне живучи, - напевно произнесла Яга. Сейчас у неё даже лицо изменилось, стало прежним, родным. -- Пускай полежит, подумает, ему на пользу. Обездвижила ты его одним словом. Это повелителя Нави-то! 

- А что теперь будет - Марья вспомнила в",0
20170101830.txt,"  Текст книги ""Непокорённые высотой"", приуроченной к Чемпионату мира по футболу, первым в мире покажет, своей формой выражения, первые шаги парня к футбольной мечте.
  Отрывок из книги 92 страница:
  Он спрыгнул со стула и выскочил, из детской, словно его ошпарили кипятком, бегом направляясь в ванную.
  На фото справа вы видите автора книги. Одновременно он, Саша, является героем футбольной истории, который стоит с мячом в руках. На фото внизу вы прочтёте фразу: ""Вперёд к мечте!"" Она написана на обороте снимка. Всё было сделано задолго до подачи заявки России на право проведения Чемпионата Мира 2018 года. Всё легко доказать.
  Цюрих 02 декабря 2010 года. Выбор страны хозяйки Чемпионата мира 2018 года. Минспорт России представляет ролик ""Саша, вставай"", приуроченный к Чемпионату мира 2018 года по футболу. Кадры ролика показывают, своей формой выражения, первые шаги парня, с мячом в руках, к футбольной мечте. С первых секунд кадры ролика допустят сходство, будут совпадать и будут повторять образы персонажей, места, действия из жизни прототипа и текст книги ""Непокорённые высотой"".
Продолжение находится здесь: Саша, вставай! 1970-2018 Кадр - 7 http://www.proza.ru/2016/10/19/549
  
  
 ",0
20170101831.txt,"В августе 2000 г. на Юбилейном Архиерейском Соборе Русской Православной Церкви иерей Илия Ильич Бенеманский (14.12.1883 -- 31.12.1937) был причислен к лику святых Новомучеников и Исповедников Российских. Его судьба, испытания, гонения и мученическая гибель подробно изучены и известны. Меньше исследован его путь как военного священника. Послужной список не вызывал никогда сомнений.

""13-го пехотного Белозерского полка. Священник Бенеманский Илия Ильич. 29 лет. Семинария по II разряду.
1906 год -- псаломщик Оранской артиллерийской церкви;
с 1906-го по 1907 год -- диакон на вакансии псаломщика Варшавского крепостного собора;
1908 год -- священник 13-го пехотного Белозерского полка;
27 декабря 1914 года -- священник 265-го пехотного Вышневолоцкого полка со званием благочинного 67-й пехотной дивизии;
до 1917 года -- священник 66-го пехотного Бутырского полка;
в 1917-1930 годах -- священник церкви св. Александра Невского в городе Твери"".

Однако в опубликованных списках офицеров и чиновников 265-го Вышневолоцкого полка имя Бенеманского вообще не упоминается. Полковым священником записан иеромонах Асинкрит (А.И. Кучинский (1871-1936)). Получалось, что пастырем вышневолодцев наш герой был ",0
20170101832.txt,"
     Санта-Клаус...

А вот в Америке, Санта Клаус прижился, хотя для аборигенов, был тем же инородцем, что и для язычников на Руси. 

Европейские переселенцы, обосновавшиеся в Америке в VII - XVIII веках, привезли c собой предания о Святом Николае. 

Одной из первых церквей, построенных в тогдашнем Нью-Йорке, была Синтер Клаас или Синт Николас, позднее получившая название ""Санта Клаус"".

           Давно это было. 

По отношению к прошедшим с тех пор столетиям, мы в Америке, сравнительно недавно, но и для нас, она стала родным домом. 

Дети и внуки наших соотечественников, в большинстве своём с Санта Клаусом 
на короткой ноге, а ежели живы дедушка с бабушкой, они с удивлением узнают о существовании Деда Мороза. 

Видимо пришла пора и нам, дорогие читатели, познакомиться с Санта Клаусом чуточку поближе.

Английское Санта Клаус пошло от слова ""зола"" - Sinterklaas, а прообразом Санта Клауса был Святой Николай, который родился в середине третьего века нашей эры в древней Ликии, азиатской провинции Римской империи, в портовом городе Patara. 

Его родители были очень богатыми, но уже довольно пожилыми людьми и поэтому с самого детства, старались успеть дать мальчику, соответствующее их ",0
20170101833.txt,"2017-й -- год храбрых и отважных, сильных духом с открытой душой людей. Не справившись с задачами предыдущего года, перестаньте думать, что с вами что-то не так (""и живу не правильно, и вру самому себе""). Если и можно в чем-то сомневаться, то только в том, что недостаточно любили себя, свой город, страну -- пространство. 

Будем благодарны той земле, на которой родились или где живем сейчас. Конфликты в верховных кругах власти не должны влиять на нашу причастность к местам силы, которыми и являются наши родные страна и город. 

Что касается влияния энергий 2017-го на мужчин и женщин -- то оно в одинаковой мере для одних и других будет способствовать духовному росту. 

Не стоит считать, что материальный уровень жизни -- это что-то нелепое, крайне не важное. Духовный путь и развитие есть неотъемлимая часть нашего материального благополучия как показателя самоуважения. 

Чего ожидать в 2017-м 

Расцвета экономики ждать рано, все начинается лично с каждого. Чем больше будем задумываться: ""А что я могу сделать полезного, достойного для общества"" (даже в своем небольшом деле, проекте и т.д.), тем больше будет личный денежный канал, тем больше будет возможным получить энергии любви и дост",0
20170101834.txt,"Eine Judisch-christliche Eukumene Иудео-христианское единство
Видение проблемы пастором Даниэлем Освальдом Руфейзеном

Последователями Иисуса Христа были евреи, относящиеся в апостольское и послеапостольское время к ""единству"" иудеев. Они ""преломляли хлеб"" у себя дома, однако принимали участие в церковных службах как в синагогах, так и в храмах. Также Павел и Барнабас, посланные проповедовать, не представляли в этом исключения.
Моя семья и мои еврейские друзья находят само собой разумеющимся, что я принимаю участие в семейных праздниках и в службах синагоги.Это также включает еврейские праздники в семье, например, Седер Песах, в котором я активно участвую.
Во время моего теологического обучения, 45 лет тому назад, я заметил, что участие в еврейском богослужении было разрешено, потому что ""еврейская вера хотя и несовершенна, однако истинна"", не то что служба в ""некатолических церквях"", потому что ""хотя их вера соверщенна, но неверна"". Это называлось католичеством!

Католически: Трудно установить. Когда этот термин стал применяться. Замечен он у Игнация ( примерно 100 лет после рождения Христа). В апостольское время это понималось, как ""церковь полноты"". Это могло лишь значить, особе",0
20170101835.txt,"Глава из книги Игоря Гарина ""Харизматик"".

Наука и мистика -- все еще не пересекающиеся системы познания с собственными взаимно непереводимыми языками, делающими коммуникацию крайне затрудненной и порой невозможной. Меня и раньше поражало вопиющее противоречие между образованностью ученого и глупостью его верований, теперь мне стало ясно, что эрудиция естествоиспытателя -- это одно, а мудрость -- совсем иное, не имеющее точек соприкосновения с трезвомыслием. Распрощавшись с магическим миром древних мифов и легенд, отказавшись от собственного предназначения, став на путь интеллектуальной вивисекции бытия и причинно-следственных связей, человек утратил грандиозный многоплановый мир, да и самого себя превратил в дергающуюся лягушку для опытов -- в павловский комок мышц и нервных окончаний.
Мудрость глубока. Мудрость глубока в том смысле, что открыть что-то новое -- это чаще всего обнаружить и выставить на поверхность то, что уже хранилось в глубине и тишине. Даже квантовая механика, как показал Ф.Капра *, извлечена из глубин индийской мистики. Там же, в законах Ману, мы обнаруживаем не только современную этику, но и вполне современные ""поиски смысла"", как сказал бы В.Франкл. ""Никогда ",0
20170101839.txt,"""Никому не удастся покинуть этот Мир живым..."" - 
это я сказал в самого себя и глядя в любимые глаза, но я и..., скорее всего - ""повторил очевидность"" - в не прочитал, а, следовательно - не обучен. Недоучен.
Слишком уж ""сладкая"" в ""предсказания"" фраза для любых ""авторов"" и нынешних ""писателей"".
Потому и только своё... - вне всего... , но - в суть себя.


П л ы в у щ и й з в у к..., развученным в маняще,
Как полутени отблесков незамерзающей Невы....
Он не пытается..., он самый чистый звук в... з в у ч а щ е.
Он остаётся Честью! - 
Никем... сквозь в с ё... - не опозоренной души.

..........

Он честно, отзвуками заштормившего Байкала...
Позволит снова сквозь какой хоть шторм... - п р о й т и.
И... в страхе улыбаясь... - прикоснуться к сути долгожданного причала -
Да! этот О с т р о в ... - с у щ е с т в у е т.
Реальный остров... с у щ е с т в а твоей Души.
Твоей... -
Л ю б в и.

..........

П л ы в у щ и й з в у к... - порой не слышим...,
Но живы о т б л е с к и души.
",0
20170101843.txt,"Что позадиНи следы,ни закат.Ни опыт в любви.Это все ерунда.Да,был ты и красив,
и богат...Даже в праздник тебя навещала беда.Что вокругНет ни звезды,ни лица.
Открой глаза.Навалены стены.Без картин и вешалок.Все бетоном лосница.В которых
двери,двери.Замки сорваны.Года.Стоят воспоминаний манекены.Найди время.Открой.
Пройдись по комнатам.Коридорам.В одной наивный,добрый.Ты родился.Эта под током.
Вольты,напряжение.За ней злой.Ты не успел на урок.Игнорируют твое мнение.За
следующей музыка,алкоголь.После поцелуя ссора.На рану друг насыпал соль.
Дальше игра.Без азарта,правил, задора.Дверь с войной опечатана.За это богу 
спасибо.В руках свечка.Другая за шторкой из лезвий спрятана.Там должен быть
джек пот,но не пустили.Иначе не по плану.Судьба другая.С небес на землю опустили.В итоге впереди зеркальная одна осталась.Замок не сорван.Отмычкой отк-
рывать.Иль нет, граната.Осколки.Кровь.Замок подорван.Что тебе сказатьРуку по-
жать,обнять.И снова алкоголь,поцелуи.А вдруг джек пот.Иль пыльный манекен от-
крывший дверь с войной.Запахнет Эдельвейс.И будет снова.За годом год.Если повезет попасть ни в плен,ни в список мраморный.И чтоб погода не задерживала
рейс... 
. 
",0
20170101852.txt,"Разговор Ивана-царевича с совой.
(по картине Васнецова ""Ковер-самолёт"")


-Царевич, царевич, куда ты спешишь
Куда на ночь глядя с Жар-птицей летишь
В воздушных потоках бесстрашен полёт
А мягок на ощупь ковёр-самолёт
Вот месяц тебе подмигнул молодой.
Уже опускается мгла над землёй.
Попрячутся птицы и скроется зверь.
Ну разве не страшно Признайся теперь.
-И росы и сумерки мне не страшны,
И я не пугаюсь ночной тишины.
Жар-птица и месяц пусть будут светить
Не страшен и зверь, что в ночи станет выть.
Спешу во дворец я к родному отцу,
Хочу подлететь к золотому крыльцу
И диво народу всему показать -
Царю же в подарок Жар-птицу отдать!
",0
20170101901.txt,"Вставай рас****яй, поехали рас****яйничать дальше! -- Игорь снова все испортил. Это было самое обидное пробуждение Лехи, за всю жизнь.

- Бля, ты меня так обломал. -- Тоскливо протянул он.
- Что сладкий сон приснился Ладно, по дороге расскажешь.
- Самый прекрасный сон, какой только может быть...
- Ничего себе! Я заинтригован.
- Сколько время -- Быстро перевел тему Леша, поняв, что хочет оставить это сновидение внутри себя.
- Восемь вечера, а что
- И куда ты собрался
- Да там, вписка... а ты че, не со мной
- У меня денег нет.
- ***ня, брат... угостят!
- У кого вписка хоть
- У Васяна.
- А... Знаешь, Игорь, мне иногда кажется, что мы уже перегибаем палку...
- И ты туда же... Мне сегодня Костен лечил, что, мол, завязывай дуть, берись за голову, иди работать...
- Да не... Надо хотя бы просто сделать перерыв. Мы каждый день у кого-то зависаем.
- Ну, мы же не в гавно убиваемся, вено Хотя сегодня я хотел оторваться по полной...
- Что за повод 
- Препода послал. -- Уже без всякой горечи, а лишь с усмешкой в голосе ответил Игорь.
- Ну нихуя себе. Хочешь залить горе
- Уже нет. Просто хочу поднять настроение, которое он мне сегодня испортил. И ты, кстати, тоже!
- А, да... Извини...
- Да ладно ",0
20170101902.txt,"  Скажу прямо -- мне довелось повидать в метро немало человеческой красоты и доброжелательности вкупе с физической и душевной непривлекательностью. Стоя на эскалаторе, я упиралась носом в чужие сумки и рюкзаки, вдыхала приторный запах давно не стиранных джинсов и отворачивалась от уносимых вольным ветром длинных волос некоторых дам... Всякое бывало... Но чтобы мне подсунули попу... Это уж из ряда вон...

  Тем, кто давно не спускался под землю, напомню -- народ на эскалаторе стоит обычно через ступеньку или на каждой ступеньке, а такая вынужденная близость может обернуться роялем в кустах. Однако пора перейти к делу... Вернее, к попе, будь она неладна.

  Принадлежала она плотному мужчине. Не то чтобы он был толстяком с необъятным животом и подбородком на груди, но сытно покушать любил. Одежда его свидетельствовала о наличии вкуса и пристрастии к тёплым спокойным расцветкам. Рубашка с короткими рукавами, тонкие брюки, носки, летние туфли -- всё было выдержано в светло-бежевых тонах. Даже сумка-портфель стремилась к бежевости. Волнистые волосы по цветовой гамме напоминали кофе с хорошей долей молока.

  Поначалу мужчина вёл себя вполне пристойно, а потом словно сломался. Переступив ",0
20170101903.txt,"Эпиграф.

Зачем тебе номинация Тебя миллионы читают!
Книги теперь издаются в интернете бесплатно.

Бог.

о

http://www.youtube.com/watchv=xWVTWJkpnmM

о

Кто тебя здесь номинировал
Мне сказали, что бог, я верю...

Жизнелюб.

о

http://www.youtube.com/watchv=eC--HN8UJ2E

о

Пролог.

Ножки сто пять от стопы до бедра! Ведь ты сегодня моя
Здравствуй, поэт, ты во сне и наяву о полётах мечтаешь
Привет, мой брат по духу, но я то в рай, то в ад попадаю.
Ты завтра проснёшься живым, если восход не проспишь.
Девчонка в полночь как звезда была горяча Жаль, ушла.
Мечтаешь о любви А как бы мне её в гости пригласить
Ведь она тебе кофе сварила, ты его до сих пор не выпил.
Она такое ночью вытворяла, что я уж жениться собрался.

о


о

Понравилось
Потрясающе.

о

http://www.youtube.com/watchv=5fAxFITMIr4

о

О, Бог, прекрасна русская любовно-страдальческая поэзия, ведь жизненна и монументально-героическая российская проза. 
Мы любим поэзию, а ведь зачастую живём с прозой жизни в любви, которая нам дарит радость и счастье бытия Сын мой родной, это потому что млечный путь - это рождественская ёлка человечества, а четыре стороны белого света - это крест, который вы несёте всю свою жизнь с этой стороны ",0
20170101904.txt,"- Так вот, помимо заборчика, из букв можно составить очень многое. К сожалению, с нашим алфавитом это сделать не так уж легко, зато, например, в арабских странах это считается вершиной искусства...
- В каких странах - с неподдельным интересом спросил Эмиль, от нетерпения покусывая кончик пера.
- В арабских, которые находятся далеко отсюда, на востоке, - с улыбкой объяснила Лора, - Это там, где в жарких засушливых пустынях ходят караваны верблюдов, а на базарах ходят ярко одетые маги и чародеи, умеющие заклинать змей. А женщины там всегда прячут свои лица черными платками и покрывалами, чтобы их не соблазнил Дьявол... Уверена, ты знаешь об этом из сказок ""Тысяча и одна ночь"", про джинов и разбойников, прячущихся в волшебной пещере.
- Может, когда-то Бетти мне и рассказывала про это, - вздохнул мальчик, - Там еще, кажется, была царица, рассказывающая на ночь своему злому мужу истории, чтобы он не приказал утром ее казнить. Но мой папа говорит, что сказкам нельзя верить, там все неправда.
- А тебе бы хотелось в них верить - спросила Лора, не отводя глаз от лица своего ученика.
- Да, но я слышал, что это пустая трата времени, детские выдумки, а я уже большой, почти взрослый...
Лора с с",0
20170101905.txt,"Если у замужней женщины есть лучшие подруги, значит к своему браку она относится беспечно. 
",0
20170101906.txt,"         BINARY CODE INTERFACE
        science fiction & detective 
       

        ИНТЕРФЕЙС : БИНАРНЫЙ КОД


         ФАНТАСТИЧЕСКАЯ ПОВЕСТЬ
         С ДЕТЕКТИВНЫМ СЮЖЕТОМ
          в 4-х частях
              
          (полная версия)



  



       СОДЕРЖАНИЕ:

часть I -  ""Колье из камня"" стр. 5
часть II - ""Проект ""Мальтийский крест"" стр. 31
часть III - ""Тяньцзиньский вариант"" стр. 57
часть IV - дополнение к III части - ""Сценарий"" (история -- прогноз) стр. 77




            * * *
  


   События, описанные в этой повести, лишь частично являются плодом моего воображения. Не все совпадения с реальными именами и названиями, в том числе географическими, случайны.

И еще один момент. Людям, болезненно реагирующим на критику религий, и считающим, что их вера - догма*, просьба не читать.

*догма (греч.) - мнение, учение, решение. Принимаемые за истинные, без доказательств и практической проверки, а лишь на основе религиозной веры и слепого подчинения авторитету церкви. Догматы не могут подвергаться сомнению и критике. 

** интерфейс (interface) - часть программы, взаимодействующая с пользователем.




 
            * * *



Краткая аннотация.

Внеземная форма жизни, по стечению обс",0
20170101908.txt,"  
Знак судьбы...не меняется,
Что хотел, то и получил!
Страна и мир - не меняет,
Дебильные люди мы!

Судьба , мол переменчива: 
Плохие дни чередуются с очень плохими.
Но, как сказать
Воруй, и все тип-топ. 
                          
- Привет, старик, как жив-здоров, 
Рассказ мой выслушать готов 
Меня ты знаешь хорошо, 
Я, помнишь, денежку нашёл 

Её схватил без лишних слов,   
А Бог не любит дураков - 
За тысячи минувших лет, 
Составлен был нам свод примет. 

С асфальта денежку подня;л,     
А слов волшебных не сказал - 
Что ""оставляю я подклад"",               
Так я деньг тогда был рад.                  
                     
К себе приклеил в этот миг,    
С тех пор в общаге я живу, 
С женой похожей на сову.
И так пока живу... 

Так вот и я ж тебе о том, 
Хожу по улицам бомжо;м, 
Стреляю деньги на еду, 
А счастья так и не найду. 

Ты смог бы мне занять деньжат           
Я паре сотен был бы рад, 
Ну, что же, ладно, нет так нет, 
Передавай жене привет. 
--------------------------------------

- Звоню опять, старик, алло! 
С тех пор мне так и не везло, 
Я ведь о карме и судьбе 
В тот раз рассказывал тебе   

Упёрся я тогда, старик,       
В какой-то жизненный тупик,      
Довлела в",0
20170101910.txt,"Питер Брэдфорд Бенчли (08.05.1940 - 11.02.2006)

Известный американский писатель, всемирно признанный мастер ""подводного "" триллера.

Произведения: ""Челюсти"" (1974); ""Бездна"" (1976); ""Остров"" (1979); ""Девушка из моря Кортеса"" (1982); ""Белая Акула"" (1994); ""Тварь""

""Литературный каталог"" - составитель Ирина Королёва-Алексеева
",0
20170101911.txt,"      

                  ""Синее яйцо растущее из его позвоночника
                  лопается выпуская бабочек синиц и существ
                  со странными крыльями они летят над
                  разрушенным городом а внизу мечутся
                  вопящие толпы""

                           Уильям Берроуз ""Здесь ах пуч""


И теперь Он с нами навек. В Лоне Его обрели мы вечность. Все вселенные упразднены раз и навсегда, кроме Сюрреальной. Сюрреальный Ирий присутствует тотально. Без альтернатив. Без отражений. Без теней.

	Может быть это уже двадцать второе или тридцать третье пришествие Но всё равно это Второе Пришествие. И теперь Сюрреализму не умереть, под какими бы названиями он не выступал.

	У Сюрреализма не может быть эволюции. Сюрреализм вечно революционен. Перманентная революция -- вот Его непрерывное состояние. Не бывает моды на Сюрреализм. Сюрреалисты всегда остаются сюрреалистами. Просто иногда они видимы, а иногда невидимы. В эпоху постклассического сюрреализма они невидимы, ибо выступают под разными именами. Но всех их объединяет одно -- мир сновидений и грёз. Сюрреальный Асгард и Онерическая Валгалла -- нерасторжимая иерогамия, немеркнущая диада, двуединое эротическ",0
